name	dataset	caption	audio_path	mel_path	duration
Loading Boat 01.wav	adobe	loading boat 	adobe/Ambience_2/Loading Boat 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Loading Boat 01_mel.npy	90.096
Lockdown 02.wav	adobe	lockdown 	adobe/Ambience_2/Lockdown 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Lockdown 02_mel.npy	56.58929166666667
Nature 180 01.wav	adobe	nature  	adobe/Ambience_2/Nature 180 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Nature 180 01_mel.npy	90.112
Nature Field Windy 02.wav	adobe	nature field windy 	adobe/Ambience_2/Nature Field Windy 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Nature Field Windy 02_mel.npy	90.11133333333332
Nature Near Swamp 01.wav	adobe	nature near swamp 	adobe/Ambience_2/Nature Near Swamp 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Nature Near Swamp 01_mel.npy	90.112
Nature Near Water 01.wav	adobe	nature near water 	adobe/Ambience_2/Nature Near Water 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Nature Near Water 01_mel.npy	90.112
Nature Trail 180 01.wav	adobe	nature trail  	adobe/Ambience_2/Nature Trail 180 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Nature Trail 180 01_mel.npy	90.112
Night Crickets And A Bullfrog 01.wav	adobe	night crickets and a bullfrog 	adobe/Ambience_2/Night Crickets And A Bullfrog 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Night Crickets And A Bullfrog 01_mel.npy	90.10877083333334
Ocean Shore 01.wav	adobe	ocean shore 	adobe/Ambience_2/Ocean Shore 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Ocean Shore 01_mel.npy	90.10733333333332
Office Scanner 01.wav	adobe	office scanner 	adobe/Ambience_2/Office Scanner 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Office Scanner 01_mel.npy	74.0
Parking Garage 01.wav	adobe	parking garage 	adobe/Ambience_2/Parking Garage 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Parking Garage 01_mel.npy	90.112
Parking Garage 180D 01.wav	adobe	parking garage	adobe/Ambience_2/Parking Garage 180D 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Parking Garage 180D 01_mel.npy	90.1136875
Parking Lot 180D 01.wav	adobe	parking lot	adobe/Ambience_2/Parking Lot 180D 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Parking Lot 180D 01_mel.npy	90.114875
Parking Lot Near Road 01.wav	adobe	parking lot near road 	adobe/Ambience_2/Parking Lot Near Road 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Parking Lot Near Road 01_mel.npy	90.11133333333332
Parking Lot Not Busy 02.wav	adobe	parking lot not busy 	adobe/Ambience_2/Parking Lot Not Busy 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Parking Lot Not Busy 02_mel.npy	90.11379166666669
Parking Structure 03.wav	adobe	parking structure 	adobe/Ambience_2/Parking Structure 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Parking Structure 03_mel.npy	90.123375
Plane Engine 01.wav	adobe	plane engine 	adobe/Ambience_2/Plane Engine 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Plane Engine 01_mel.npy	58.013333333333335
Platform Between Two Fans 01.wav	adobe	platform between two fans 	adobe/Ambience_2/Platform Between Two Fans 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Platform Between Two Fans 01_mel.npy	90.09014583333334
Police Dispatch 180D 05.wav	adobe	police dispatch	adobe/Ambience_2/Police Dispatch 180D 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Police Dispatch 180D 05_mel.npy	90.10954166666669
Public Restroom Man Enters Pees Wash Hands Exits 01.wav	adobe	public restroom man enters pees wash hands exits 	adobe/Ambience_2/Public Restroom Man Enters Pees Wash Hands Exits 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Public Restroom Man Enters Pees Wash Hands Exits 01_mel.npy	90.06933333333333
Rain And Birds 01.wav	adobe	rain and birds 	adobe/Ambience_2/Rain And Birds 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Rain And Birds 01_mel.npy	90.11870833333332
Rain From Inside Car 01.wav	adobe	rain from inside car 	adobe/Ambience_2/Rain From Inside Car 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Rain From Inside Car 01_mel.npy	90.112
Rain Loud 01.wav	adobe	rain loud 	adobe/Ambience_2/Rain Loud 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Rain Loud 01_mel.npy	90.112
Restaurant Kitchen 01.wav	adobe	restaurant kitchen 	adobe/Ambience_2/Restaurant Kitchen 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Restaurant Kitchen 01_mel.npy	90.11129166666667
Restaurant Kitchen 180 02.wav	adobe	restaurant kitchen  	adobe/Ambience_2/Restaurant Kitchen 180 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Restaurant Kitchen 180 02_mel.npy	90.112
River Between City And Country 01.wav	adobe	river between city and country 	adobe/Ambience_2/River Between City And Country 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/River Between City And Country 01_mel.npy	90.112
Road After Rain From Van Window Interior 01.wav	adobe	road after rain from van window interior 	adobe/Ambience_2/Road After Rain From Van Window Interior 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Road After Rain From Van Window Interior 01_mel.npy	90.11752083333332
Sewer Drain 01.wav	adobe	sewer drain 	adobe/Ambience_2/Sewer Drain 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Sewer Drain 01_mel.npy	90.0
Shipping Store 01.wav	adobe	shipping store 	adobe/Ambience_2/Shipping Store 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Shipping Store 01_mel.npy	89.0
Shopping Area 180D 01.wav	adobe	shopping area	adobe/Ambience_2/Shopping Area 180D 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Shopping Area 180D 01_mel.npy	90.11339583333331
Shopping Area With People Outdoors 01.wav	adobe	shopping area with people outdoors 	adobe/Ambience_2/Shopping Area With People Outdoors 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Shopping Area With People Outdoors 01_mel.npy	90.112
Skate Park 180 02.wav	adobe	skate park  	adobe/Ambience_2/Skate Park 180 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Skate Park 180 02_mel.npy	90.1148125
Skate Park Mic Up 01.wav	adobe	skate park mic up 	adobe/Ambience_2/Skate Park Mic Up 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Skate Park Mic Up 01_mel.npy	90.112
Soda Syrup Machines 01.wav	adobe	soda syrup machines 	adobe/Ambience_2/Soda Syrup Machines 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Soda Syrup Machines 01_mel.npy	90.0
Stairway 01.wav	adobe	stairway 	adobe/Ambience_2/Stairway 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Stairway 01_mel.npy	90.112
Stairway In Parking Garage 01.wav	adobe	stairway in parking garage 	adobe/Ambience_2/Stairway In Parking Garage 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Stairway In Parking Garage 01_mel.npy	90.11339583333331
Stairway Near Elevator 02.wav	adobe	stairway near elevator 	adobe/Ambience_2/Stairway Near Elevator 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Stairway Near Elevator 02_mel.npy	90.11208333333332
Stamp Factory 01.wav	adobe	stamp factory 	adobe/Ambience_2/Stamp Factory 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Stamp Factory 01_mel.npy	90.11733333333332
Store Entrance Near Vending Machines 180 01.wav	adobe	store entrance near vending machines  	adobe/Ambience_2/Store Entrance Near Vending Machines 180 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Store Entrance Near Vending Machines 180 01_mel.npy	90.12097916666669
Storm From Inside Garage With Door Open 01.wav	adobe	storm from inside garage with door open 	adobe/Ambience_2/Storm From Inside Garage With Door Open 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Storm From Inside Garage With Door Open 01_mel.npy	90.1208125
Storm Light 01.wav	adobe	storm light 	adobe/Ambience_2/Storm Light 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Storm Light 01_mel.npy	90.112
Storm Medium 01.wav	adobe	storm medium 	adobe/Ambience_2/Storm Medium 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Storm Medium 01_mel.npy	90.0981875
Stream 01.wav	adobe	stream 	adobe/Ambience_2/Stream 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Stream 01_mel.npy	90.112
Subdivision Distant Lawnmower 01.wav	adobe	subdivision distant lawnmower 	adobe/Ambience_2/Subdivision Distant Lawnmower 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Subdivision Distant Lawnmower 01_mel.npy	90.02327083333333
Swamp 01.wav	adobe	swamp 	adobe/Ambience_2/Swamp 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Swamp 01_mel.npy	85.94847916666667
Theater Concession 02.wav	adobe	theater concession 	adobe/Ambience_2/Theater Concession 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Theater Concession 02_mel.npy	90.0
Theater Film Running 01.wav	adobe	theater film running 	adobe/Ambience_2/Theater Film Running 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Theater Film Running 01_mel.npy	90.0
Traffic 01.wav	adobe	traffic 	adobe/Ambience_2/Traffic 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic 01_mel.npy	90.12266666666666
Traffic 02.wav	adobe	traffic 	adobe/Ambience_2/Traffic 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic 02_mel.npy	90.096
Traffic Above On Bridge 180 01.wav	adobe	traffic above on bridge  	adobe/Ambience_2/Traffic Above On Bridge 180 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Above On Bridge 180 01_mel.npy	90.118125
Traffic At Stoplight 01.wav	adobe	traffic at stoplight 	adobe/Ambience_2/Traffic At Stoplight 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic At Stoplight 01_mel.npy	90.112
Traffic Busy Road 01.wav	adobe	traffic busy road 	adobe/Ambience_2/Traffic Busy Road 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Busy Road 01_mel.npy	90.11477083333334
Traffic Crossing Bridge 01.wav	adobe	traffic crossing bridge 	adobe/Ambience_2/Traffic Crossing Bridge 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Crossing Bridge 01_mel.npy	90.1051875
Traffic Curve 01.wav	adobe	traffic curve 	adobe/Ambience_2/Traffic Curve 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Curve 01_mel.npy	90.113
Traffic From Above 02.wav	adobe	traffic from above 	adobe/Ambience_2/Traffic From Above 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic From Above 02_mel.npy	90.112
Traffic From Car Interior Window Down 01.wav	adobe	traffic from car interior window down 	adobe/Ambience_2/Traffic From Car Interior Window Down 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic From Car Interior Window Down 01_mel.npy	90.112
Traffic From Inside Manual Car Wash 180 01.wav	adobe	traffic from inside manual car wash  	adobe/Ambience_2/Traffic From Inside Manual Car Wash 180 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic From Inside Manual Car Wash 180 01_mel.npy	90.09241666666668
Traffic From Parking Garage 02.wav	adobe	traffic from parking garage 	adobe/Ambience_2/Traffic From Parking Garage 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic From Parking Garage 02_mel.npy	90.11214583333332
Traffic In Rain From Bridge 01.wav	adobe	traffic in rain from bridge 	adobe/Ambience_2/Traffic In Rain From Bridge 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic In Rain From Bridge 01_mel.npy	90.112
Traffic In Rain From Car Interior 01.wav	adobe	traffic in rain from car interior 	adobe/Ambience_2/Traffic In Rain From Car Interior 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic In Rain From Car Interior 01_mel.npy	90.11272916666668
Traffic In Rain From Car Interior Wipers On 02.wav	adobe	traffic in rain from car interior wipers on 	adobe/Ambience_2/Traffic In Rain From Car Interior Wipers On 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic In Rain From Car Interior Wipers On 02_mel.npy	90.112
Traffic Intersection 01.wav	adobe	traffic intersection 	adobe/Ambience_2/Traffic Intersection 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Intersection 01_mel.npy	90.092
Traffic Near Fire Station With Police Cars 01.wav	adobe	traffic near fire station with police cars 	adobe/Ambience_2/Traffic Near Fire Station With Police Cars 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Near Fire Station With Police Cars 01_mel.npy	90.0935
Traffic Over Railroad Tracks 01.wav	adobe	traffic over railroad tracks 	adobe/Ambience_2/Traffic Over Railroad Tracks 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Over Railroad Tracks 01_mel.npy	90.112
Traffic Over Railroad Tracks Busy 01.wav	adobe	traffic over railroad tracks busy 	adobe/Ambience_2/Traffic Over Railroad Tracks Busy 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Over Railroad Tracks Busy 01_mel.npy	89.77066666666667
Traffic Two Lane Road 180D Light Traffic 01.wav	adobe	traffic two lane roadlight traffic 	adobe/Ambience_2/Traffic Two Lane Road 180D Light Traffic 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Two Lane Road 180D Light Traffic 01_mel.npy	90.09279166666668
Traffic Two Lane Road Light Traffic 01.wav	adobe	traffic two lane road light traffic 	adobe/Ambience_2/Traffic Two Lane Road Light Traffic 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Two Lane Road Light Traffic 01_mel.npy	90.11329166666668
Traffic Under Bridge 01.wav	adobe	traffic under bridge 	adobe/Ambience_2/Traffic Under Bridge 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Under Bridge 01_mel.npy	90.11389583333332
Traffic Under Bridge With Water 01.wav	adobe	traffic under bridge with water 	adobe/Ambience_2/Traffic Under Bridge With Water 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Under Bridge With Water 01_mel.npy	90.112
Traffic Under Road 01.wav	adobe	traffic under road 	adobe/Ambience_2/Traffic Under Road 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic Under Road 01_mel.npy	90.11402083333331
Traffic With Engine 01.wav	adobe	traffic with engine 	adobe/Ambience_2/Traffic With Engine 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic With Engine 01_mel.npy	90.112
Traffic With Engine 180D 01.wav	adobe	traffic with engine	adobe/Ambience_2/Traffic With Engine 180D 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Traffic With Engine 180D 01_mel.npy	90.11429166666667
Train Click Near Road 01.wav	adobe	train click near road 	adobe/Ambience_2/Train Click Near Road 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Train Click Near Road 01_mel.npy	90.105375
Train Click Near Road 180 02.wav	adobe	train click near road  	adobe/Ambience_2/Train Click Near Road 180 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Train Click Near Road 180 02_mel.npy	90.112
Train Near Road 01.wav	adobe	train near road 	adobe/Ambience_2/Train Near Road 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Train Near Road 01_mel.npy	90.112
Train Near Road 180 02.wav	adobe	train near road  	adobe/Ambience_2/Train Near Road 180 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Train Near Road 180 02_mel.npy	90.112
Train Pass By 01.wav	adobe	train pass by 	adobe/Ambience_2/Train Pass By 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Train Pass By 01_mel.npy	90.112
Train Yard 01.wav	adobe	train yard 	adobe/Ambience_2/Train Yard 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Train Yard 01_mel.npy	90.112
Train Yard Near Road Worker Weld Train 01.wav	adobe	train yard near road worker weld train 	adobe/Ambience_2/Train Yard Near Road Worker Weld Train 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Train Yard Near Road Worker Weld Train 01_mel.npy	90.112875
Transmission Shop 01.wav	adobe	transmission shop 	adobe/Ambience_2/Transmission Shop 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Transmission Shop 01_mel.npy	90.112
Transmission Shop 180 02.wav	adobe	transmission shop  	adobe/Ambience_2/Transmission Shop 180 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Transmission Shop 180 02_mel.npy	90.1070625
Turbine Speed Up 01.wav	adobe	turbine speed up 	adobe/Ambience_2/Turbine Speed Up 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Turbine Speed Up 01_mel.npy	90.11452083333332
Van Driving In Rain Wipers On High Turn Signal Interior 01.wav	adobe	van driving in rain wipers on high turn signal interior 	adobe/Ambience_2/Van Driving In Rain Wipers On High Turn Signal Interior 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Van Driving In Rain Wipers On High Turn Signal Interior 01_mel.npy	90.27377083333332
Water And Sewer 01.wav	adobe	water and sewer 	adobe/Ambience_2/Water And Sewer 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Water And Sewer 01_mel.npy	90.09620833333334
Water Filling Up Pool 08.wav	adobe	water filling up pool 	adobe/Ambience_2/Water Filling Up Pool 08.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Water Filling Up Pool 08_mel.npy	30.3348125
Water Hands Splashing Slow 01.wav	adobe	water hands splashing slow 	adobe/Ambience_2/Water Hands Splashing Slow 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Water Hands Splashing Slow 01_mel.npy	58.7136875
Waterfall Exterior 03.wav	adobe	waterfall exterior 	adobe/Ambience_2/Waterfall Exterior 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Waterfall Exterior 03_mel.npy	90.112
Wilderness 01.wav	adobe	wilderness 	adobe/Ambience_2/Wilderness 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Wilderness 01_mel.npy	90.11541666666666
Wind Blowing Through Trees 01.wav	adobe	wind blowing through trees 	adobe/Ambience_2/Wind Blowing Through Trees 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Wind Blowing Through Trees 01_mel.npy	90.1996875
Wind With Crickets 01.wav	adobe	wind with crickets 	adobe/Ambience_2/Wind With Crickets 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Ambience_2/Wind With Crickets 01_mel.npy	90.112
